objectid,unicode,name,facility_type,type_code,center,center_code,feature_name,website,capacity,access_to_fire_extinguisher,access_to_kitchenette,access_to_parking_lot,access_to_playground,access_to_restrooms,access_to_spray_park,access_to_vending_machines,ada_accessible_facility,ada_accessible_playground_near,ada_accessible_port_a_john_near,ada_accessible_restroom,bocci_court,furniture_chairs,furniture_tables,indoor_air_conditioning,indoor_audio_system,indoor_heating,indoor_television,outdoor_basketball_courts_nea,outdoor_fishing,outdoor_grill,outdoor_horseshoe_pits_near,outdoor_lake_view,outdoor_lighting,outdoor_swimming_pool_near,outdoor_volleyball,outdoor_water_spigot,outlet_data,outlet_power,outlet_telephone,pet_friendly,port_a_john_near,smoking_not_permitted,smoking_permitted,x,y
2045,,Bob White Bathroom,Restroom,,Harrison Hills Park,HH,Bob White Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.69919023,40.65258357
2046,,Yakaon Bathroom,Restroom,,Harrison Hills Park,HH,Yakaon Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.70225396,40.65653173
2047,,Carp Bathroom,Restroom,,Deer Lakes Park,DL,Carp Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.82336492,40.6263823
2048,,Pike Bathroom,Restroom,,Deer Lakes Park,DL,Pike Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.81747146,40.6276703
2049,,Veteran's Bathroom,Restroom,,Deer Lakes Park,DL,Veteran's Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.82690888,40.62153601
2050,,Walleye Bathroom,Restroom,,Deer Lakes Park,DL,Walleye Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.81805843,40.61997688
2051,,Minnow Bathroom,Restroom,,Deer Lakes Park,DL,Minnow Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.82293332,40.62812449
2052,,Wagman Observatory Bathroom,Restroom,,Deer Lakes Park,DL,Wagman Observatory Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.81217849,40.62611327
2053,,Spray Park Bathroom,Restroom,,Deer Lakes Park,DL,Spray Park Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.82995549,40.61912947
2054,,Lower Dogwood Bathroom,Restroom,,White Oak Park,WO,Lower Dogwood Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.79503665,40.33710366
2055,,Mountain Ash Bathroom,Restroom,,White Oak Park,WO,Mountain Ash Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.79294648,40.33754808
2056,,Magnolia Bathroom,Restroom,,White Oak Park,WO,Magnolia Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.79677094,40.33875414
2057,,Cedar Bathroom,Restroom,,White Oak Park,WO,Cedar Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.79665956,40.33577349
2058,,Pine Bathroom,Restroom,,White Oak Park,WO,Pine Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.79729807,40.33402983
2059,,Tulip Tree Bathroom,Restroom,,White Oak Park,WO,Tulip Tree Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.79798642,40.33302226
2060,,Blue Spruce Bathroom,Restroom,,White Oak Park,WO,Blue Spruce Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.80010724,40.33411297
2061,,Maple Bathroom,Restroom,,White Oak Park,WO,Maple Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.79810731,40.33529149
2062,,Redwood Bathroom,Restroom,,White Oak Park,WO,Redwood Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.79959311,40.33777805
2063,,Playground Bathroom,Restroom,,White Oak Park,WO,Playground Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.79197224,40.34594933
2064,,Mansion Bathroom,Restroom,,Hartwood Acres Park,HA,Mansion Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.9088717,40.57040634
2065,,Amphitheater Bathroom,Restroom,,Hartwood Acres Park,HA,Amphitheater Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.92413449,40.56860982
2066,,Ballfield Bathroom,Restroom,,Boyce Park,BP,Ballfield Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.73782969,40.47565786
2067,,Meadow Bathroom,Restroom,,Round Hill Park,RH,Meadow Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.85687435,40.24543173
2068,,Porta Johns,Restroom,,Round Hill Park,RH,Porta Johns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.85561719,40.24405653
2069,,Porta Johns,Restroom,,Round Hill Park,RH,Porta Johns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.8566975,40.24619262
2070,,Visitors Center Bathroom,Restroom,,Round Hill Park,RH,Visitors Center Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.85276705,40.24151578
2071,,Porta Johns,Restroom,,Round Hill Park,RH,Porta Johns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.8383425,40.24196666
2072,,Algonquin Bathroom,Restroom,,Settler's Cabin Park,SC,Algonquin Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15733312,40.4333903
2073,,Cayuga Bathroom,Restroom,,Settler's Cabin Park,SC,Cayuga Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.16103408,40.43450537
2074,,Moccasin Bathroom,Restroom,,Settler's Cabin Park,SC,Moccasin Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.16098291,40.43243271
2075,,Mingo,Shelter,,Settler's Cabin Park,SC,Mingo,https://www.alleghenycounty.us/parks/settlers-cabin/mingo.aspx,,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,-80.16104474,40.42963353
2076,,Seneca Bathroom,Restroom,,Settler's Cabin Park,SC,Seneca Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15860892,40.42604702
2077,,Arrowhead Bathroom,Restroom,,Settler's Cabin Park,SC,Arrowhead Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15543325,40.42322854
2078,,Chippewa Bathroom,Restroom,,Settler's Cabin Park,SC,Chippewa Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15667715,40.42795305
2079,,Porta Johns,Restroom,,Settler's Cabin Park,SC,Porta Johns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15773839,40.43493931
2080,,Porta Johns,Restroom,,Settler's Cabin Park,SC,Porta Johns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15908814,40.4289781
2081,,Porta Johns,Restroom,,Settler's Cabin Park,SC,Porta Johns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15839568,40.427167
2082,,Forbes Bathroom,Restroom,,South Park,SP,Forbes Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00544452,40.31854327
2083,,Spreading Oak Bathroom,Restroom,,South Park,SP,Spreading Oak Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00262271,40.33107811
2084,,Bathroom,Restroom,,South Park,SP,Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99582476,40.30683037
2085,,Black Ash Bathroom,Restroom,,South Park,SP,Black Ash Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99437935,40.30359656
2086,,Museum Building Batroom,Restroom,,South Park,SP,Museum Building Batroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.9977639,40.30305943
2087,,Children's Playground Bathroom,Restroom,,South Park,SP,Children's Playground Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99669176,40.30709849
2088,,Harbor Bathroom,Restroom,,South Park,SP,Harbor Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00434691,40.31429457
2089,,Circleview Bathroom,Restroom,,South Park,SP,Circleview Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01362609,40.32048427
2090,,100 Acre Bathroom,Restroom,,South Park,SP,100 Acre Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01005797,40.33364008
2091,,Sesqui Bathroom,Restroom,,South Park,SP,Sesqui Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0096806,40.30891472
2092,,Horse Show Bathroom,Restroom,,South Park,SP,Horse Show Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99389758,40.30260243
2093,,J.C. Stone Bathroom,Restroom,,North Park,NP,J.C. Stone Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01122197,40.59634191
2094,,Donora Bathroom,Restroom,,North Park,NP,Donora Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.98450788,40.58869569
2095,,Garner Bathroom,Restroom,,North Park,NP,Garner Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00754887,40.59491663
2096,,Point Bathroom,Restroom,,North Park,NP,Point Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99962546,40.59632094
2097,,Richland Bathroom,Restroom,,North Park,NP,Richland Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99760634,40.59276668
2098,,Pie Traynor Field Bathroom,Restroom,,North Park,NP,Pie Traynor Field Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99024639,40.58706601
2099,,Flagstaff Bathroom,Restroom,,North Park,NP,Flagstaff Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01232014,40.60204814
2100,,Olympia Bathroom,Restroom,,North Park,NP,Olympia Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.02191944,40.61629921
2101,,Playground,Playground,,Harrison Hills Park,HH,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.69426774,40.65092308
2102,,Playground,Playground,,Harrison Hills Park,HH,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.6942815,40.6512202
2103,,Playground,Playground,,Harrison Hills Park,HH,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.70001091,40.6502127
2104,,Playground,Playground,,Deer Lakes Park,DL,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.83038481,40.6185887
2105,,Playground,Playground,,Deer Lakes Park,DL,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.82232703,40.62795331
2106,,Playground,Playground,,North Park,NP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00429034,40.59394783
2107,,Playground,Playground,,North Park,NP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01799252,40.61671487
2108,,Playground,Playground,,North Park,NP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99532782,40.58773118
2109,,Playground,Playground,,North Park,NP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.98545793,40.59003875
2110,,Playground,Playground,,North Park,NP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.98856784,40.58584023
2111,,Playground,Playground,,North Park,NP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01042319,40.59414588
2112,,Playground,Playground,,North Park,NP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00492569,40.60120853
2113,,Playground,Playground,,North Park,NP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99761923,40.5933945
2114,,Playground,Playground,,North Park,NP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0128217,40.6018518
2115,,Playground,Playground,,North Park,NP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99578357,40.59255393
2116,,Playground,Playground,,North Park,NP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00067004,40.60295461
2117,,Playground,Playground,,North Park,NP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99960183,40.59595488
2118,,Playground,Playground,,Settler's Cabin Park,SC,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15776419,40.42568697
2119,,Playground,Playground,,Settler's Cabin Park,SC,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.16030583,40.43431718
2120,,Playground,Playground,,South Park,SP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99935769,40.30380816
2121,,Playground,Playground,,South Park,SP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00914029,40.3300634
2122,,Playground,Playground,,South Park,SP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0030599,40.33130775
2123,,Playground,Playground,,South Park,SP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00823184,40.33216522
2124,,Playground,Playground,,South Park,SP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00114478,40.30843735
2125,,Playground,Playground,,South Park,SP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00463699,40.31433106
2126,,Playground,Playground,,Round Hill Park,RH,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.85496508,40.24527705
2127,,Playground,Playground,,White Oak Park,WO,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.79237685,40.34598239
2128,,Playground,Playground,,White Oak Park,WO,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.79750294,40.33584876
2129,,O'Block Playground,Playground,,Boyce Park,BP,O'Block Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.75625426,40.46751749
2130,,Playground,Playground,,Boyce Park,BP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.74771569,40.47366301
2131,,AED,AED,,Harrison Hills Park,HH,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.70274497,40.65696378
2132,,AED,AED,,Deer Lakes Park,DL,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.8146439,40.61464762
2133,,AED,AED,,Hartwood Acres Park,HA,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.90890786,40.57010862
2134,,AED,AED,,North Park,NP,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01669891,40.61838715
2135,,AED,AED,,North Park,NP,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00993885,40.58827624
2136,,AED,AED,,North Park,NP,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99257181,40.58916311
2137,,AED,AED,,North Park,NP,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01727623,40.61093489
2138,,AED,AED,,North Park,NP,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.02139445,40.60669688
2139,,AED,AED,,North Park,NP,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00757168,40.60487656
2140,,AED,AED,,Settler's Cabin Park,SC,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15050044,40.43443001
2141,,AED,AED,,South Park,SP,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99917356,40.32382397
2142,,AED,AED,,South Park,SP,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01533353,40.31306681
2143,,AED,AED,,South Park,SP,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01134084,40.31501908
2144,,AED,AED,,South Park,SP,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00413939,40.33227516
2145,,AED,AED,,Round Hill Park,RH,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.85245805,40.24194843
2146,,AED,AED,,White Oak Park,WO,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.78374146,40.34131979
2147,,AED,AED,,Boyce Park,BP,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.74167226,40.45256007
2148,,AED,AED,,Boyce Park,BP,AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.75278626,40.46049666
2149,,Soccer Field 3,Field - Soccer,64,Harrison Hills Park,HH,Soccer Field 3,https://www.alleghenycounty.us/parks/harrison-hills/soccer.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.69512035,40.64583092
2150,,Soccer Field 1,Field - Soccer,64,Harrison Hills Park,HH,Soccer Field 1,https://www.alleghenycounty.us/parks/harrison-hills/soccer.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.69698038,40.64536491
2151,,Latodami Nature Center,Building,,North Park,NP,Latodami Nature Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.03164202,40.62123607
2152,,Old Water Filtration Plant,Building,,North Park,NP,Old Water Filtration Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.02106963,40.61272829
2153,,Tennis Courts,Court - Tennis,,North Park,NP,Tennis Courts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01449633,40.60742431
2154,,Platform Tennis Courts,Court - Tennis,,North Park,NP,Platform Tennis Courts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01349261,40.60666075
2155,,Wave Pool Engineer Building,Building,,Settler's Cabin Park,SC,Wave Pool Engineer Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.14986398,40.43377568
2156,,Wave Pool Ticketbooth,Building,,Settler's Cabin Park,SC,Wave Pool Ticketbooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15231484,40.4339371
2157,,Wave Pool Concession Stand,Building,,Settler's Cabin Park,SC,Wave Pool Concession Stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15209931,40.43426441
2158,,Wave Pool Raft Rental,Building,,Settler's Cabin Park,SC,Wave Pool Raft Rental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15186504,40.43371846
2159,,Dek Hockey Bathroom,Restroom,,Settler's Cabin Park,SC,Dek Hockey Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.15736438,40.43079089
2160,,Wave Pool Raft Rental,Building,,South Park,SP,Wave Pool Raft Rental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01465378,40.31384745
2161,,Wave Pool Concession Stand,Building,,South Park,SP,Wave Pool Concession Stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01479078,40.31433018
2162,,Wave Pool Ticketbooth,Building,,South Park,SP,Wave Pool Ticketbooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01483058,40.31482837
2163,,Exhibit Building 5,Building,,South Park,SP,Exhibit Building 5,https://www.alleghenycounty.us/parks/south-park/rentals.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99620222,40.30355371
2164,,Exhibit Building 7,Building,,South Park,SP,Exhibit Building 7,https://www.alleghenycounty.us/parks/south-park/rentals.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99606629,40.30328454
2165,,Exhibit Building 39,Building,,South Park,SP,Exhibit Building 39,https://www.alleghenycounty.us/parks/south-park/rentals.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99593411,40.30301537
2166,,Exhibit Building 6,Building,,South Park,SP,Exhibit Building 6,https://www.alleghenycounty.us/parks/south-park/rentals.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99648609,40.30347535
2167,,Exhibit Building 8,Building,,South Park,SP,Exhibit Building 8,https://www.alleghenycounty.us/parks/south-park/rentals.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99635204,40.30320474
2168,,Exhibit Building 10,Building,,South Park,SP,Exhibit Building 10,https://www.alleghenycounty.us/parks/south-park/rentals.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99621988,40.3029327
2169,,Exhibit Building 11,Building,,South Park,SP,Exhibit Building 11,https://www.alleghenycounty.us/parks/south-park/rentals.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99598453,40.30278465
2170,,Playground,Shelter,130,Deer Lakes Park,DL,Playground,,,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,-79.822649,40.62805373
2171,,Fishing Platform,Fishing Platforms,,Deer Lakes Park,DL,Fishing Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.82842614,40.6203683
2172,,Fishing Platform,Fishing Platforms,,Deer Lakes Park,DL,Fishing Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.82736012,40.62065615
2173,,Workout Station,Workout Stations,,Deer Lakes Park,DL,Workout Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.82737888,40.62055682
2174,,Fishing Platform,Fishing Platforms,,Deer Lakes Park,DL,Fishing Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.82250703,40.62213665
2175,,Workout Station,Workout Stations,,Deer Lakes Park,DL,Workout Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.82259184,40.62163486
2176,,Workout Station,Workout Stations,,Deer Lakes Park,DL,Workout Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.82400048,40.62276625
2177,,Wagner Bathroom,Restroom,,North Park,NP,Wagner Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00869294,40.60510958
2178,,Old Fire House Bathroom,Restroom,,North Park,NP,Old Fire House Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0117376,40.59525663
2179,,Playground Bathroom,Restroom,,North Park,NP,Playground Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99542503,40.58822286
2180,,Skate Park,Skate Park,,South Park,SP,Skate Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00441808,40.33215111
2181,,Silent Brook Bathroom,Restroom,,South Park,SP,Silent Brook Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0155511,40.32584746
2182,,Playground,Playground,,South Park,SP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00688168,40.31749366
2183,,Playground,Playground,,South Park,SP,Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00643953,40.31667491
2184,,Demo Garden,Other,,South Park,SP,Demo Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00756313,40.31533446
2185,,Bocce Ball Courts,Court - Bocce,,South Park,SP,Bocce Ball Courts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00148583,40.31040593
2186,,Stevens Horseshoe Courts,Court - Horseshoes,,South Park,SP,Stevens Horseshoe Courts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00110902,40.30936201
2187,,Children’s Playground,Playground,,South Park,SP,Children’s Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99690273,40.30711205
2188,,Off-Leash Dog Park,Dog Park,,South Park,SP,Off-Leash Dog Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99258721,40.30648869
2189,,Batting Cages,Other,,South Park,SP,Batting Cages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99429837,40.30503066
2190,,Pickleball Courts,Court - Pickleball,,South Park,SP,Pickleball Courts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99446712,40.30529566
2191,,Black Ash Volleyball Courts,Court - Volleyball,,South Park,SP,Black Ash Volleyball Courts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99435367,40.30417561
2192,,Amphitheater,Other,,South Park,SP,Amphitheater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99531254,40.30280761
2193,,Splash Park,Pool,,Round Hill Park,RH,Splash Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.85619376,40.24489749
2194,,Chestnut Horseshoe Courts,Court - Horseshoes,,White Oak Park,WO,Chestnut Horseshoe Courts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.7914537,40.34576435
2195,,Cornhole,Other,,Boyce Park,BP,Cornhole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.74895501,40.47134063
2196,,Concert Stage,Other,,South Park,SP,Concert Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.99559464,40.30723857
2197,,Joyce Kilmer Memorial Grove,Other,,South Park,SP,Joyce Kilmer Memorial Grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00828964,40.31952787
2198,,Old Pool Ticket Booth,Building,,South Park,SP,Old Pool Ticket Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0147841,40.32391768
2199,,Fishing Platform,Fishing Platforms,,North Park,NP,Fishing Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00574305,40.60441773
2200,,Fishing Platform,Fishing Platforms,,Deer Lakes Park,DL,Fishing Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.82394557,40.62265799
